country	accession	aminoglycoside	bacitracin	bacteriocin	beta-lactam	biocide	bleomycin	colistin	defensin	fosfomycin	fosmidomycin	fusidic acid	glycopeptide	ionophore	linearmycin	macrolide-lincosamide-streptogramin	multidrug	nitroimidazole	novobiocin	phenicol	quinolone	rifamycin	streptothricin	sulfonamide	surfactin	tetracycline	trimethoprim	tunicamycin
SG	ERR7625343	0.25122641509433963	0.7358490566037735	0.12624528301886792	0.1798867924528302	0.0	0.0	0.018867924528301886	0.12966037735849056	0.0	0.0	0.0	0.037471698113207545	0.0	0.0	0.35941509433962265	0.018867924528301886	0.0	0.0	0.05488679245283019	0.0	0.0	0.018339622641509432	0.0	0.0	0.9699245283018868	0.10792452830188679	0.0
SG	ERR7625344	0.08459555751044645	0.6206316252474159	0.022054101605454145	0.2802111282164064	0.013396965031889158	0.0	0.04174972509346822	0.023639322630305697	0.0017338904772377392	0.0032416978227402683	0.0	0.040472399384209365	0.0	0.0	0.23436111722014516	0.15737233340664175	0.0	0.0	0.036868264789971406	0.0	0.0	0.008482076094127995	0.0018385748845392564	0.0	0.8459414998900374	0.026337365295799428	0.0
SG	ERR7625345	0.07200953516090583	0.8499129916567342	0.01874255065554231	0.06172348033373063	0.017799761620977354	0.0	0.00837187127532777	0.36014421930870083	0.017764004767580454	0.0	0.0	0.00900476758045292	0.0	0.0	0.10516805721096543	0.02632181168057211	0.0	0.0	0.03460786650774732	0.0	0.0	0.0011918951132300357	0.0011418355184743742	0.0	0.7184541120381407	0.04852562574493445	0.0
SG	ERR7625346	0.06805150214592275	1.3369442060085837	0.112	0.0	0.016686695278969956	0.0	0.0	0.11780257510729614	0.0	0.0	0.0	0.017167381974248927	0.0	0.0	0.5278283261802575	0.03363090128755365	0.0	0.0	0.05150214592274678	0.0	0.0	0.0	0.0	0.0	0.8374592274678111	0.14885836909871245	0.0
SG	ERR7625347	0.39920460408811276	0.860607263345902	0.010918039293510616	0.17325977376463586	0.030182179003770588	0.0	0.050708473903552286	0.03534828338956142	0.0	0.004743798372692995	0.0	0.032412780313554275	0.0	0.0	0.5728596943838062	0.17749235959515777	0.0	0.0	0.0	0.0	0.007765032744592181	0.020604088112720777	0.05188807303036317	0.0	0.6697090692597737	0.15500535820599326	0.0
SG	ERR7625348	0.38287179487179485	0.9384205128205128	0.1346051282051282	0.1310769230769231	0.020123076923076924	0.0	0.22404102564102565	0.5294564102564102	0.0	0.020512820512820513	0.0	0.0	0.0	0.0	0.5616205128205127	0.27076923076923076	0.0	0.0	0.05938461538461538	0.0	0.0	0.0	0.0	0.0	0.7937641025641026	0.0	0.0
SG	ERR7625349	0.16783858764186632	0.9998340020635103	0.11080041270205204	0.1084580992777714	0.1365695288318239	0.0	0.3869100080247621	0.14899828040811647	0.0036446176774045627	0.04575581795253927	0.0009171156712140319	0.003652871718445489	0.0	0.0	0.269711796400321	1.152620887309412	0.0	0.0	0.03333532041728763	0.0	0.00633268370973289	0.0	0.08563109022125416	0.0	0.6343322251518972	0.11297030838014444	0.0
SG	ERR7625350	0.24608015267175573	1.0114541984732826	0.028423664122137402	0.12387022900763359	0.0037442748091603053	0.0	0.01016030534351145	0.10319465648854961	0.16558778625954199	0.0	0.0	0.0036870229007633587	0.0	0.0	0.535087786259542	0.026431297709923664	0.0	0.0	0.2750229007633588	0.0	0.0	0.03232824427480916	0.0036564885496183203	0.0	0.8508625954198474	0.003816793893129771	0.0
SG	ERR7625351	0.1258441307968791	0.7922601911107214	0.012447795213465418	0.10162110984483212	0.004167967037783817	0.0	0.0021039712457263083	0.018936442535285352	0.008448145875339702	0.0	0.0	0.024151485929692292	0.0	0.0	0.6295117033400544	0.00885421232576488	0.0	0.0	0.02303918646445165	0.0	0.0	0.0007013237485754361	0.0	0.0	1.0312278425528185	0.07355834136933462	0.0
SG	ERR7625352	0.14552380952380953	0.8496641604010026	0.0	0.19258145363408521	0.07947869674185463	0.0	0.24306766917293232	0.16008020050125313	0.0	0.035849624060150374	0.0	0.0	0.0	0.0	0.218125313283208	1.061734335839599	0.0	0.0	0.09904761904761905	0.0	0.0	0.0	0.0	0.0	0.618546365914787	0.0	0.0
SG	ERR7625353	0.26097448903476056	0.8057084887363867	0.024682679397284798	0.05927614500969715	0.028677308667760703	0.0	0.03666776070416231	0.43869431597792036	0.0	0.0	0.0	0.06248903476055497	0.0	0.0	0.34561002536177826	0.11297150529613606	0.0	0.0	0.0	0.0	0.0026567208712516784	0.0	0.0	0.0	1.158138147098314	0.0	0.0
SG	ERR7625354	0.046515448236524384	0.9170088411445955	0.08111645593687614	0.16107462686567164	0.014654624964350223	0.0	0.01678486548150965	0.33971670310866053	0.013360965871280541	0.0	0.0	0.010836011027664226	0.0	0.0	0.3363034508983744	0.10543739899229965	0.0	0.0	0.010971385112653295	0.001510409734765662	0.0021484932027759293	0.0015164939633044966	0.06855556611845232	0.0	1.271298032132332	0.0007605285673543112	0.0
SG	ERR7625355	0.055498359828412815	0.8971900075700228	0.00461771385314156	0.07796517789553369	0.002009588695432753	0.0	0.0	0.1039333838001514	0.0010093363613424174	0.0	0.0	0.031768861973252585	0.0	0.0	0.13020640928589453	0.00201665404996215	0.0	0.0	0.063926318445622	0.0	0.0	0.0010093363613424174	0.006306333585667424	0.0	0.6866636386575826	0.1675791067373202	0.0
SG	ERR7625356	0.11573949191685912	0.7526737490377213	0.040916397228637415	0.01885635103926097	0.00334657428791378	0.0	0.009795842956120092	0.10529083910700539	0.0	0.0	0.0	0.013413394919168592	0.0	0.0	0.13187621247113163	0.04288221709006928	0.0	0.0	0.01035996920708237	0.0	0.0	0.0012317167051578138	0.0	0.0	0.5733333333333334	0.06956859122401848	0.0
SG	ERR7625357	0.10879305897526087	0.7206556454449525	0.08642326181263922	0.12997256419275413	0.09413624105991324	0.0	0.36158517997420564	0.06244108336264509	0.0	0.04060780865283151	0.0	0.07021409309414937	0.0	0.0	0.2967991558213155	1.1248859186305546	0.0	0.0	0.043509907374838785	0.0	0.0	0.00611560558095908	0.005267674991206472	0.0	0.4060536991440966	0.0037181381170125457	0.0
SG	ERR7625358	0.011048034934497816	1.1703417030567684	0.46307096069868997	0.36901310043668123	0.49824999999999997	0.0	1.9766834061135372	0.20863427947598254	0.0031986899563318776	0.22016812227074237	0.0	0.004329694323144105	0.0	0.0	0.3966200873362446	6.391876637554585	0.0	0.0	0.009167030567685589	0.001076419213973799	0.001091703056768559	0.0	0.0012663755458515284	0.0	0.4601386462882096	0.0063635371179039295	0.0
SG	ERR7625359	0.47679571463355247	0.644672997321646	0.03232919405892379	0.46506355003652305	0.04381787192598004	0.0	0.012347699050401754	0.07386803019235451	0.0038957876795714633	0.0	0.0	0.047590942293644994	0.0	0.0	0.9098923788653518	0.10465254443632822	0.0	0.0	0.04613196980764548	0.0	0.013506695885074263	0.06618748478207938	0.072763574385196	0.0	1.0853839785731678	0.14947747747747747	0.0
SG	ERR7625360	0.05363021519543259	0.9261229688186211	0.01595344751866491	0.042712340799297324	0.005046991655687307	0.0	0.006090469916556873	0.06561001317523057	0.0	0.0	0.0	0.030758014931927976	0.0	0.0	0.5829090909090909	0.013028546332894159	0.005992973210364515	0.0	0.14180324989020643	0.0	0.0029169960474308304	0.001756697408871322	0.0	0.0	0.34781642512077293	0.014835309617918313	0.0
SG	ERR7625361	0.11837313089487002	0.9027007131354957	0.0701504485852312	0.18840395675178284	0.05125189786059351	0.0	0.1652357948010122	0.1387881297446515	0.04387209569818265	0.015184725097768576	0.0	0.011688060731538993	0.0	0.0	0.5582608695652175	0.4649459397285484	0.0	0.0	0.021567057740970782	0.0	0.004230963883137796	0.014985967333793423	0.06281297446514837	0.0	0.8382516678168852	0.033474120082815736	0.0
SG	ERR7625362	0.03457517397637158	0.9841955008901117	0.034329179478880076	0.17644408480336624	0.009636510762259265	0.0	0.005669525813238387	0.08665609321896747	0.0025894157630684577	0.0	0.0	0.008346981712251173	0.0	0.0	0.8153940767114419	0.012042078006149863	0.0	0.0	0.03408577439715164	0.0	0.0	0.0	0.0025699951448454445	0.0	1.2069862437287586	0.05575141608674543	0.0
SG	ERR7625363	0.06303964220369994	0.8446025614962391	0.07368814799756047	0.045928034153283184	0.004740800975808091	0.0	0.003973165277495426	0.034032933523073794	0.0	0.0030868062614352507	0.0	0.031279528359422645	0.0	0.0	0.18259158365521447	0.011756047977231145	0.0	0.0	0.018911160805041675	0.0	0.0	0.0	0.0008131734092295182	0.0	0.8581841837771905	0.04325594633055499	0.0
SG	ERR7625364	0.05017770501562733	0.9230921268045841	0.026306295579699362	0.02839351093912785	0.0023146301532966213	0.0	0.003995832713201369	0.01341032891799375	0.0	0.0011906533710373567	0.0	0.0013871111772585207	0.0	0.0	0.3486459294537877	0.019134990325941358	0.0	0.0	0.08271945229944933	0.0	0.020593540705462123	0.0	0.0	0.0	0.5215204643548147	0.04046911742818871	0.0
SG	ERR7625365	0.11953733857383492	0.629030881527232	0.05243795620437956	0.170771476698484	0.004195395845030881	0.0	0.008880404267265581	0.03237731611454239	0.0	0.0	0.0	0.04094778214486244	0.0	0.0	0.22848287478944412	0.0	0.0	0.0	0.016862436833239753	0.0	0.0	0.004437956204379562	0.023946097697922518	0.0	0.36769455362156095	0.04908253790005614	0.0
SG	ERR7625366	0.04614579779369953	0.9732559990901853	0.02783759808938929	0.013723643807574206	0.013488911634254521	0.0	0.005798248606846354	0.0359831684294325	0.0018078016604116912	0.0014702604344364837	0.0	0.02911406800864324	0.0	0.0	0.11408347549186852	0.02876015011941317	0.0	0.0	0.04044307972250654	0.0	0.0026830433299215284	0.0	0.0	0.0	0.5570194472876152	0.07007119299442738	0.0
SG	ERR7625367	0.02853130485664131	1.0593563487419544	0.08721357519016969	0.04654417788180222	0.0	0.0	0.0	0.046029256875365715	0.0	0.0	0.0	0.0521193680514921	0.0	0.0	0.3519578700994734	0.004550029256875365	0.0	0.0	0.013977764774722061	0.0	0.0045453481568168514	0.0	0.0	0.0	0.5368753657109421	0.0	0.0
SG	ERR7625368	0.14420016922519038	0.8223232201136226	0.027990813489665173	0.3075266529674846	0.008410975462347396	0.0	0.017858576090898103	0.9604738305330593	0.0019340021757524477	0.00480406140456908	0.0	0.05249172005318506	0.0	0.0	0.865523993714493	0.08644022724525566	0.0	0.0	0.01056351988395987	0.0008828719932309924	0.0	0.005791369515290704	0.011345823764051733	0.0	1.3601276441435997	0.04140215157742052	0.0
SG	ERR7625369	0.0	0.8072592592592593	0.0	0.15992592592592594	0.0	0.0	0.024592592592592593	0.0968641975308642	0.0	0.0	0.0	0.0	0.0	0.0	0.18555555555555556	0.126	0.0	0.0	0.07901234567901234	0.0	0.0	0.0	0.0	0.0	0.3266172839506173	0.07274074074074073	0.0
SG	ERR7625370	0.5641849710982659	0.8333179190751444	0.06578034682080926	0.2290635838150289	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7031907514450867	0.0	0.0	0.0	0.18013872832369943	0.0	0.0	0.0	0.0	0.0	0.9073294797687861	0.06654335260115607	0.0
SG	ERR7625371	0.9984739884393063	1.176184971098266	0.06610404624277456	0.09900578034682081	0.0	0.0	0.1361849710982659	0.29232369942196534	0.0	0.046080924855491326	0.0	0.023052023121387284	0.0	0.0	1.0344277456647397	0.4664739884393064	0.0	0.0	0.16295953757225434	0.0	0.0	0.0	0.0	0.0	1.3319537572254334	0.4447861271676301	0.0
SG	ERR7625372	0.256859634551495	0.7040797342192691	0.060441445182724256	0.17870722591362126	0.06642109634551495	0.0	0.25756353820598005	0.026047757475083057	0.000412375415282392	0.024134966777408638	0.0	0.0398093853820598	0.0	0.0	0.48425332225913625	0.7805747508305648	0.0015801495016611296	0.0	0.035565614617940194	0.01793106312292359	0.0004152823920265781	0.004981727574750831	0.021130813953488373	0.0	0.6874360465116279	0.015704734219269104	0.0
SG	ERR7625373	0.13799973436047283	0.9065533271350776	0.032773542303094705	0.18097595962279187	0.056853234161243195	0.0	0.0377388763448001	0.21712099880462213	0.007382653738876345	0.005092841014742994	0.0	0.01973276663567539	0.002107052729446142	0.0	0.8073975295523974	0.2094217027493691	0.0	0.0	0.1106059237614557	0.0	0.00991260459556382	0.006782308407491035	0.001005179970779652	0.0	1.2712349581617746	0.029219285429671935	0.0
SG	ERR7625374	0.5872081351484336	0.6201594226668854	0.03140167295391176	0.558958176152206	0.025703132688207314	0.0	0.06532261768082663	0.05407774315237002	0.0	0.004609480072166639	0.0	0.06338723962604559	0.0	0.0	0.8992514351320321	0.25691323601771365	0.0	0.0	0.015265212399540758	0.0013121207151057896	0.02258290962768575	0.10598130227980976	0.16140003280301787	0.0	1.0163083483680497	0.01590552730851238	0.0
SG	ERR7625375	0.06810240963855423	1.0937117039586919	0.0355275387263339	0.16218244406196214	0.10425215146299482	0.0	0.08035542168674699	0.1885275387263339	0.0068416523235800344	0.005604130808950086	0.0	0.001706540447504303	0.0	0.0	0.36469018932874353	0.15315748709122204	0.0	0.0	0.3648537005163511	0.0	0.0	0.0	0.0	0.0	0.47407659208261616	0.025655765920826162	0.0
SG	ERR7625376	0.13071864163577665	1.0423120889632906	0.02646036111443262	0.08044577304794931	0.000943202200167404	0.0	0.0	0.0662594762644984	0.0	0.0	0.0	0.02605572163099366	0.0	0.0	0.5066124596436685	0.0034533062298218345	0.0	0.0	0.08841803180676791	0.0	0.0	0.0029568336721272274	0.0	0.0	0.5519799115150066	0.12350496233409064	0.0
SG	ERR7625377	0.12569099062372605	1.0681222992254382	0.05083734203016715	0.040533768175023785	0.0	0.0	0.0010729718711781492	0.02052778910178013	0.0	0.0	0.0	0.02511428183177062	0.0	0.0	0.05440413099605925	0.006495447751053132	0.0	0.0	0.35023780404946325	0.0	0.0	0.0	0.006500883272183721	0.0	0.4582883543959777	0.07203370023100965	0.0
SG	ERR7625378	0.10957913231517773	0.8244724962832816	0.02468225435869712	0.005385592647655088	0.0	0.0	0.006420327071225841	0.0499018786322476	0.006263549128260576	0.0010682524665495336	0.0	0.049854304635761584	0.0	0.0	0.1633723476145425	0.017475875118259224	0.0	0.0	0.011622111096094066	0.0	0.0	0.05118853899175565	0.0	0.0	0.507097715907555	0.06593647790241924	0.0
SG	ERR7625379	0.22417843222174103	0.7513815504547423	0.060271113035946296	0.4760597661325249	0.018645300996102208	0.0	0.05236379385015158	0.06822260718925942	0.002566478995236033	0.009887397141619748	0.0	0.0609770463404071	0.0	0.0	0.7633321784322218	0.1787656994369857	0.0	0.0	0.04865396275443915	0.0008661758336942399	0.00427371156344738	0.03395928973581638	0.007087916847119965	0.0	0.8997739281074058	0.021797314854915546	0.0
SG	ERR7625380	0.09771523935002197	1.0870310057092665	0.21007711901624945	0.38859762845849805	0.2230907334211682	0.0751711901624945	1.018227492314449	0.3352748353096179	0.0	0.09129486166007904	0.0	0.032350636802810716	0.0	0.0	0.5676535792709706	3.1006524374176547	0.0	0.0	0.03365480895915679	0.08770276679841897	0.0006921387790953008	0.0	0.0	0.0	1.0813702239789196	0.06129609134826526	0.0
SG	ERR7625381	0.6738700956149027	0.78064490603363	0.0853728981206726	0.3751203428948236	0.05407319485657764	0.0	0.1819320804484009	0.13120211012199143	0.0634513682822288	0.019393339927464556	0.0	0.06313221233102538	0.0	0.0	0.9583857566765579	0.7007899769205408	0.0056617210682492584	0.0	0.06142037586547973	0.02813056379821958	0.0	0.0899782393669634	0.06456313880646225	0.0	0.8662037586547972	0.10628025057698649	0.0
SG	ERR7625382	0.18679226069246438	0.7253737270875764	0.021849287169042768	0.174959266802444	0.003938900203665987	0.0	0.0140030549898167	0.42480855397148676	0.0020213849287169044	0.0013472505091649694	0.0	0.0	0.0	0.0	0.31726069246435845	0.0300040733197556	0.0	0.0	0.1270845213849287	0.0	0.0	0.0009694501018329938	0.0010142566191446028	0.0	0.7262179226069246	0.07957331975560081	0.0
SG	ERR7625383	0.12557050906963135	1.0732685781158573	0.14392510239906378	0.031330602691632535	0.04830895260386191	0.0	0.24494324166179052	0.06345231129315389	0.0	0.027201872440023405	0.0	0.03178466939730836	0.0	0.0	0.23395669982445874	0.7639227618490346	0.0	0.0	0.027627852545348157	0.0	0.0	0.0	0.031630193095377415	0.0	0.9874874195435928	0.0	0.0
SG	ERR7625384	0.16672731137088204	0.7381483528161531	0.0032722635494155158	0.21564718384697132	0.0008017003188097768	0.0	0.002548777895855473	0.060681827842720505	0.0008501594048884166	0.0	0.0	0.013823591923485656	0.0	0.0	0.3388922422954304	0.020365568544102017	0.0	0.0	0.1731876726886291	0.0	0.0	0.0	0.0041445270988310304	0.0	0.7286826780021255	0.039912433581296494	0.0
SG	ERR7625385	0.11268772804129215	0.7332910919284507	0.032306843463557895	0.0915155290557978	0.014006585387558957	0.0	0.06896431431876836	0.03255602029011302	0.0062429474058912525	0.005625700809824687	0.0	0.03397917593663789	0.0	0.0	0.22653590816054106	0.19267491323306934	0.0	0.0	0.060736495505917955	0.0	0.0	0.006482869093174335	0.0037170063184123877	0.0	0.6797849959953725	0.062285663433300706	0.0
SG	ERR7625386	0.24976072690560325	0.724494699646643	0.026414941948510854	0.10994851085310449	0.023370015143866732	0.0	0.02410095911155982	0.13474810701665824	0.004010095911155981	0.0	0.0	0.20990206966178696	0.0	0.0	0.3556466431095406	0.06748914689550732	0.0	0.0	0.039547703180212015	0.0	0.0	0.012070671378091872	0.03198788490661282	0.0	0.9707541645633518	0.011892983341746592	0.0
SG	ERR7625387	0.4393685897435897	0.6952596153846153	0.10535897435897436	0.6602948717948718	0.19932371794871795	0.0	0.5910288461538462	0.015041666666666665	0.018980769230769228	0.0518301282051282	0.0	0.03772115384615385	0.0	0.0	0.7341891025641026	1.9143685897435898	0.0	0.0	0.17008653846153846	0.0	0.0	0.012538461538461538	0.10205448717948717	0.0	0.7827692307692308	0.10048397435897435	0.0
SG	ERR7625388	0.05796500764396127	0.8960176660438254	0.009680992016307116	0.573449295056905	0.014831323254628843	0.0	0.0389128588415152	0.15611347035841686	0.004048241888907763	0.0013426193307287243	0.0	0.05377407847800238	0.0	0.0	0.7415743162901308	0.13627722099541362	0.0	0.0	0.020023781212841853	0.0	0.0013589264481059962	0.0	0.027349753694581282	0.0	0.8862646509257686	0.0013589264481059962	0.0
